class id,filepaths,label,scientific name,Big Garden Bird Watch '22 Rank,BoCC5 Status,Source
4,.\birds\Blackbird(15).jpg,Blackbird,Turdus merula,5,Green,https://www.viva.fct.unl.pt/sites/www.viva.fct.unl.pt/files/imagens/aves/turdus_merula_acabar_fotos/t._merula_by_ze_manel2.jpg
8,.\birds\Magpie(38).jpg,Magpie,Pica pica,9,Green,http://c1.staticflickr.com/5/4090/5096493999_942a3cb994.jpg
3,.\birds\Wood_Pigeon(135).jpg,Wood_Pigeon,Columba palumbus,4,Amber,http://tgreybirds.com/Woodpigeon5S.jpg
17,.\birds\Greenfinch(111).jpg,Greenfinch,Chloris chloris,18,Red,https://www.birdforum.net/gallery/greenfinch.650536/full
10,.\birds\Chaffinch(150).jpg,Chaffinch,Fringilla coelebs,11,Green,https://www.naturephoto-cz.com/photos/mraz/chaffinch-xxx11b220.jpg
14,.\birds\Collared_Dove(36).jpg,Collared_Dove,Streptopelia decaocto,15,Green,https://www.asturnatura.com/photo/_files/photogallery/e28315e6bc643960fd9759667d07aa88.jpg
4,.\birds\Blackbird(52).jpg,Blackbird,Turdus merula,5,Green,https://live.staticflickr.com/65535/47966837362_1ba21ce42c.jpg
0,.\birds\House_Sparrow(108).jpg,House_Sparrow,Passer domesticus,1,Red,https://indianaaudubon.org/wp-content/uploads/2016/04/House_Sparrow_Central_Park_December_13_2014_1610_1.jpg
19,.\birds\Song_Thrush(68).jpg,Song_Thrush,Turdus philomelos,20,Amber,https://clicnat.fr/espece/taxons/4e7798e8a04b7.jpeg
2,.\birds\Starling(29).jpg,Starling,Sturnus vulgaris,3,Red,http://gallery.new-ecopsychology.org/photo/birds/common_starling_(sturnus_vulgaris).jpg
8,.\birds\Magpie(68).jpg,Magpie,Pica pica,9,Green,https://www.naturephoto-cz.com/fullsize/sevcik/magpie--97x_dss_9490.jpg
10,.\birds\Chaffinch(104).jpg,Chaffinch,Fringilla coelebs,11,Green,http://2.bp.blogspot.com/-_yjhzz37H2M/Tc5Cqcu7SSI/AAAAAAAAUPI/2Xz1WvamZtI/s1600/Chaffinch+-+02-05-2011+15-17-20.JPG
14,.\birds\Collared_Dove(113).jpg,Collared_Dove,Streptopelia decaocto,15,Green,http://www.wackyroger.com/z-photogalleries/2014/04-23-14collareddove/dove0005.jpg
19,.\birds\Song_Thrush(120).jpg,Song_Thrush,Turdus philomelos,20,Amber,https://3.bp.blogspot.com/-_b1ZcQh_zss/VR5qdmwiHhI/AAAAAAAAOo8/ab0pNlSpfXg/s1600/0411%2BSongthrush.jpg
4,.\birds\Blackbird(142).jpg,Blackbird,Turdus merula,5,Green,Camera trap
6,.\birds\Goldfinch(42).jpg,Goldfinch,Carduelis carduelis,7,Green,https://img5.juzaphoto.com/001/shared_files/uploads_hr/3513812_large3306.jpg
2,.\birds\Starling(21).jpg,Starling,Sturnus vulgaris,3,Red,https://img5.juzaphoto.com/001/shared_files/uploads_hr/3644827_large87.jpg
7,.\birds\Great_Tit(21).jpg,Great_Tit,Parus major,8,Green,http://www.asturnatura.com/photo/_files/photogallery/ac13bfe99e7927d3207cd7fc77bfc8bd.jpg
16,.\birds\Coal_Tit(113).jpg,Coal_Tit,Periparus ater,17,Green,https://www.goodenberghleisure.co.uk/wp-content/uploads/2020/07/coal-tit-975x1024.jpg
11,.\birds\Dunnock(81).jpg,Dunnock,Prunella modularis,12,Amber,http://img4.garnek.pl/a.garnek.pl/036/313/36313636_800.0.jpg/pokrzywnica-prunella-modularis.jpg
14,.\birds\Collared_Dove(120).jpg,Collared_Dove,Streptopelia decaocto,15,Green,https://www.naturephoto-cz.com/photos/mraz/collared-dove-xxx10a931.jpg
3,.\birds\Wood_Pigeon(85).jpg,Wood_Pigeon,Columba palumbus,4,Amber,http://voice.gardenbird.co.uk/wp-content/uploads/2019/01/woodpigeon.jpg
7,.\birds\Great_Tit(144).jpg,Great_Tit,Parus major,8,Green,Camera trap
7,.\birds\Great_Tit(31).jpg,Great_Tit,Parus major,8,Green,https://img5.juzaphoto.com/001/shared_files/uploads/3391259_l.jpg
6,.\birds\Goldfinch(104).jpg,Goldfinch,Carduelis carduelis,7,Green,http://3.bp.blogspot.com/_fq2rdjPKPMc/TTMBa96V5NI/AAAAAAAAADo/rNkelemyoOg/w1200-h630-p-k-no-nu/GoldfinchHome1MBJM.jpg
3,.\birds\Wood_Pigeon(115).jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://4.bp.blogspot.com/-GwJZFE1jfh8/UBVBr1EBMWI/AAAAAAAAVq8/pxcf3bqnxjQ/s1600/Woodpigeon+054.JPG
19,.\birds\Song_Thrush(23).jpg,Song_Thrush,Turdus philomelos,20,Amber,http://www.ozanimals.com/image/albums/australia/Bird/Turdus_philomelos_2.jpg
10,.\birds\Chaffinch(118).jpg,Chaffinch,Fringilla coelebs,11,Green,http://www.naturephoto-cz.com/fullsize/birds/chaffinch-157505.jpg
17,.\birds\Greenfinch(13).jpg,Greenfinch,Chloris chloris,18,Red,https://www.naturephoto-cz.com/photos/birds/chloris-chloris-24687.jpg
9,.\birds\Long_Tailed_Tit(52).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,http://birds.nature4stock.com/wp-content/uploads/2009/02/aegithalos-caudatus-img_0601.jpg
2,.\birds\Starling(47).jpg,Starling,Sturnus vulgaris,3,Red,http://www.columbia.edu/itc/cerc/danoff-burg/invasion_bio/inv_spp_summ/Sturnus_vulgaris1.jpg
11,.\birds\Dunnock(27).jpg,Dunnock,Prunella modularis,12,Amber,https://www.naturephoto-cz.com/photos/mraz/prunella-modularis-81x_19a188.jpg
14,.\birds\Collared_Dove(55).jpg,Collared_Dove,Streptopelia decaocto,15,Green,https://calphotos.berkeley.edu/imgs/512x768/0000_0000/1207/0767.jpeg
17,.\birds\Greenfinch(133).jpg,Greenfinch,Chloris chloris,18,Red,https://3.bp.blogspot.com/-B0jW_aKXFb8/UZZBMu-DK4I/AAAAAAAABEY/WSFuyGi2uQ4/s1600/IMG_1424_blog1.jpg
6,.\birds\Goldfinch(105).jpg,Goldfinch,Carduelis carduelis,7,Green,http://www.saga.co.uk/contentlibrary/saga/publishing/verticals/home-and-garden/gardening/garden-wildlife/david-chapman/birds/goldfinch_768.jpg
18,.\birds\Wren(27).jpg,Wren,Troglodytes troglodytes,19,Amber,https://i.pinimg.com/originals/ba/60/93/ba609360213f9a2005cc921920173129.jpg
15,.\birds\Carrion_Crow(4).jpg,Carrion_Crow,Corvus corone,16,Green,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/23115ae8-1c02-4919-9ce3-475bede325d8/ddsw5wm-3538c2c2-85c2-4b82-a8a5-a6fdb574446d.jpg/v1/fill/w_1192,h_670,q_70,strp/corvus_corone_by_oliverbphotography_ddsw5wm-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTA4MCIsInBhdGgiOiJcL2ZcLzIzMTE1YWU4LTFjMDItNDkxOS05Y2UzLTQ3NWJlZGUzMjVkOFwvZGRzdzV3bS0zNTM4YzJjMi04NWMyLTRiODItYThhNS1hNmZkYjU3NDQ0NmQuanBnIiwid2lkdGgiOiI8PTE5MjAifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.ydu6BKpj1jIXSSYMogojlUm8nvR9qoytYilznMgXDVc"
6,.\birds\Goldfinch(143).jpg,Goldfinch,Carduelis carduelis,7,Green,Camera trap
2,.\birds\Starling(22).jpg,Starling,Sturnus vulgaris,3,Red,https://animaldiversity.org/collections/contributors/neil_losin/EuropeanStarling/large.jpg
7,.\birds\Great_Tit(102).jpg,Great_Tit,Parus major,8,Green,https://amazon.clikpic.com/davebartlett/images/great_tit_-4.jpg
0,.\birds\House_Sparrow(21).jpg,House_Sparrow,Passer domesticus,1,Red,http://www.naturephoto-cz.com/photos/sevcik/passer-domesticus--vrabec_dom.jpg
14,.\birds\Collared_Dove(99).jpg,Collared_Dove,Streptopelia decaocto,15,Green,http://www.surfbirds.com/community-blogs/clairesell/files/2013/12/Collared-Dove.jpg
17,.\birds\Greenfinch(67).jpg,Greenfinch,Chloris chloris,18,Red,https://www.naturephoto-cz.com/photos/birds/greenfinch-126717.jpg
17,.\birds\Greenfinch(112).jpg,Greenfinch,Chloris chloris,18,Red,https://www.birdforum.net/gallery/greenfinch.635750/full
9,.\birds\Long_Tailed_Tit(130).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,http://www.miroslav-photography.com/wp-content/uploads/2017/01/dugorepa_sjenica_5649_n2.jpg
0,.\birds\House_Sparrow(139).jpg,House_Sparrow,Passer domesticus,1,Red,http://3.bp.blogspot.com/-KEWybPmo_yA/UGpd1s5A97I/AAAAAAAAAO4/zuAA0Y29zHU/s1600/House+Sparrow+(Male).JPG
4,.\birds\Blackbird(109).jpg,Blackbird,Turdus merula,5,Green,https://www.naturephoto-cz.com/fullsize/birds/blackbird-231033.jpg
14,.\birds\Collared_Dove(83).jpg,Collared_Dove,Streptopelia decaocto,15,Green,https://2.bp.blogspot.com/-OOidIfvpBkg/Wchz74P0FpI/AAAAAAAAmuo/Y3ElXDgxODMsHvgS3KrVMcRn9Fu2r-x8QCLcBGAs/s1600/collard%2Bdove.jpg
9,.\birds\Long_Tailed_Tit(41).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,https://2.bp.blogspot.com/-IIubCSJjg5A/URZAdnheSqI/AAAAAAAADYw/pEo_oeOSDAM/s1600/Mito+(Aegithalos+caudatus)+-+IMG_8441+Blog.jpg
5,.\birds\Robin(109).jpg,Robin,Erithacus rubecula,6,Green,http://www.nic.funet.fi/pub/sci/bio/life/aves/passeriformes/muscicapidae/erithacus/rubecula-1b.jpg
5,.\birds\Robin(81).jpg,Robin,Erithacus rubecula,6,Green,https://reku.ee/wp-content/uploads/2019/06/10062019_DX_7928-Edit.jpg
19,.\birds\Song_Thrush(115).jpg,Song_Thrush,Turdus philomelos,20,Amber,https://johncaddick.co.uk/wp-content/uploads/2013/10/041012_Song_Thrush.jpg
14,.\birds\Collared_Dove(104).jpg,Collared_Dove,Streptopelia decaocto,15,Green,https://www.gardenbirdwatching.com/Collared-Dove_4669.jpg
17,.\birds\Greenfinch(85).jpg,Greenfinch,Chloris chloris,18,Red,https://www.naturephoto-cz.com/photos/auer/chloris-chloris-IMG_7966mw.jpg
10,.\birds\Chaffinch(65).jpg,Chaffinch,Fringilla coelebs,11,Green,https://live.staticflickr.com/3561/3472851202_fa42847591.jpg
4,.\birds\Blackbird(84).jpg,Blackbird,Turdus merula,5,Green,http://gallery.new-ecopsychology.org/photo/birds/blackbird_(turdus_merula)-9.jpg
17,.\birds\Greenfinch(55).jpg,Greenfinch,Chloris chloris,18,Red,https://img2.juzaphoto.com/002/shared_files/uploads_hr/2625082_large74856.jpg
3,.\birds\Wood_Pigeon(119).jpg,Wood_Pigeon,Columba palumbus,4,Amber,http://www.arthurgrosset.com/europebirds/photos/colpald48.jpg
11,.\birds\Dunnock(26).jpg,Dunnock,Prunella modularis,12,Amber,https://img2.juzaphoto.com/001/shared_files/uploads_hr/1593172_large41818.jpg
0,.\birds\House_Sparrow(23).jpg,House_Sparrow,Passer domesticus,1,Red,https://www.naturephoto-cz.com/photos/birds/passer-domesticus-127946.jpg
18,.\birds\Wren(118).jpg,Wren,Troglodytes troglodytes,19,Amber,https://1.bp.blogspot.com/-sYX7UYFMpME/UdGi3UXBCTI/AAAAAAAAC4o/EDTZ4Vv7Z1A/s1280/wren.jpg
0,.\birds\House_Sparrow(122).jpg,House_Sparrow,Passer domesticus,1,Red,https://www.gardenbirdwatching.com/House-Sparrow_13380.jpg
4,.\birds\Blackbird(140).jpg,Blackbird,Turdus merula,5,Green,http://euclid.nmu.edu/~jophilli/blackbird8.jpg
4,.\birds\Blackbird(118).jpg,Blackbird,Turdus merula,5,Green,http://wildventures.com/wp-content/uploads/2016/01/blackbird3.jpg
11,.\birds\Dunnock(134).jpg,Dunnock,Prunella modularis,12,Amber,https://www.birdguides.com/cdn/gallery/birds/January9th2019-Dunnock.jpg
10,.\birds\Chaffinch(72).jpg,Chaffinch,Fringilla coelebs,11,Green,https://live.staticflickr.com/680/22498572470_5246dcc118.jpg
6,.\birds\Goldfinch(133).jpg,Goldfinch,Carduelis carduelis,7,Green,Camera trap
7,.\birds\Great_Tit(92).jpg,Great_Tit,Parus major,8,Green,https://www.naturephoto-cz.com/fullsize/andera/great-tit-59x_kon13.jpg
1,.\birds\BlueTit(21).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,https://img5.juzaphoto.com/001/shared_files/uploads_hr/3467612_large36781.jpg
1,.\birds\BlueTit(75).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,http://www.scientificlib.com/en/Biology/Animalia/Chordata/Aves/images/CyanistesCaeruleus1.jpg
13,.\birds\Feral_Pigeon(24).jpg,Feral_Pigeon,Columba livia domestica,14,Green,https://animaldiversity.org/collections/contributors/galen_burrell/Clivia1/large.jpg
15,.\birds\Carrion_Crow(55).jpg,Carrion_Crow,Corvus corone,16,Green,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/23115ae8-1c02-4919-9ce3-475bede325d8/ddsw5wm-3538c2c2-85c2-4b82-a8a5-a6fdb574446d.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcLzIzMTE1YWU4LTFjMDItNDkxOS05Y2UzLTQ3NWJlZGUzMjVkOFwvZGRzdzV3bS0zNTM4YzJjMi04NWMyLTRiODItYThhNS1hNmZkYjU3NDQ0NmQuanBnIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.BX8QS3y-iPcqDIsNUaO6y0T6atj2bR3wlUv7DbP3s0U
3,.\birds\Wood_Pigeon(107).jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.birdguides.com/cdn/gallery/birds/0NL_7904a.jpg
4,.\birds\Blackbird(36).jpg,Blackbird,Turdus merula,5,Green,https://www.birdforum.net/gallery/turdus-merula.401846/full
11,.\birds\Dunnock(135).jpg,Dunnock,Prunella modularis,12,Amber,https://www.birdguides.com/cdn/gallery/birds/Dunnock5smaller.jpg
18,.\birds\Wren(97).jpg,Wren,Troglodytes troglodytes,19,Amber,http://www.naturephoto-cz.com/fullsize/mraz/wren-76x_15a691.jpg
6,.\birds\Goldfinch(140).jpg,Goldfinch,Carduelis carduelis,7,Green,Camera trap
11,.\birds\Dunnock(42).jpg,Dunnock,Prunella modularis,12,Amber,https://www.naturephoto-cz.com/photos/mraz/prunella-modularis-xxx11b527.jpg
2,.\birds\Starling(51).jpg,Starling,Sturnus vulgaris,3,Red,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/intermediary/f/c778db11-d74d-4ebb-b4e7-6cd386d6622d/dbam9jf-2b4e29e4-5c69-4e72-a15a-54e0f634ef86.jpg/v1/fill/w_1024,h_683,q_70,strp/sturnus_vulgaris_by_maresasinclair_dbam9jf-fullview.jpg"
14,.\birds\Collared_Dove(127).jpg,Collared_Dove,Streptopelia decaocto,15,Green,https://focusingonwildlife.com/news/wp-content/gallery/birds-of-australasia/barbary-collared-dove_1_wm.jpg
10,.\birds\Chaffinch(92).jpg,Chaffinch,Fringilla coelebs,11,Green,https://img6.juzaphoto.com/001/shared_files/uploads/3842929_m.jpg
8,.\birds\Magpie(74).jpg,Magpie,Pica pica,9,Green,https://2.bp.blogspot.com/-KWZiqdwJAwE/T1DAWMl0f2I/AAAAAAAAIFI/oMgLgOe40kM/s400/Male_magpie_lark_in_suburban_garden5.jpg
19,.\birds\Song_Thrush(42).jpg,Song_Thrush,Turdus philomelos,20,Amber,https://www.naturephoto-cz.com/photos/sevcik/turdus-philomelos--60x_drozd_dst9367.jpg
7,.\birds\Great_Tit(10).jpg,Great_Tit,Parus major,8,Green,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/23115ae8-1c02-4919-9ce3-475bede325d8/ddlfnfh-e6a6c373-a31c-4034-bddf-01b9c6674077.jpg/v1/fill/w_894,h_894,q_70,strp/parus_major_by_oliverbphotography_ddlfnfh-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTI4MCIsInBhdGgiOiJcL2ZcLzIzMTE1YWU4LTFjMDItNDkxOS05Y2UzLTQ3NWJlZGUzMjVkOFwvZGRsZm5maC1lNmE2YzM3My1hMzFjLTQwMzQtYmRkZi0wMWI5YzY2NzQwNzcuanBnIiwid2lkdGgiOiI8PTEyODAifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.zhCFYe6vJXVzBCVTlFujOaXGUvcvbrvSRMBw3vneTVk"
17,.\birds\Greenfinch(146).jpg,Greenfinch,Chloris chloris,18,Red,https://focusingonwildlife.com/news/wp-content/gallery/birds-of-australasia/greenfinch_1_wm.jpg
9,.\birds\Long_Tailed_Tit(114).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,http://1.bp.blogspot.com/-LnwwufxyppY/UJApCQbvqzI/AAAAAAAADMI/u6OPvt8nKgU/s1600/long-tailed+tit.jpg
11,.\birds\Dunnock(150).jpg,Dunnock,Prunella modularis,12,Amber,Camera trap
10,.\birds\Chaffinch(103).jpg,Chaffinch,Fringilla coelebs,11,Green,http://www.singing-wings-aviary.com/wp-content/uploads/2015/05/Chaffinch-Images.jpg
9,.\birds\Long_Tailed_Tit(76).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,https://live.staticflickr.com/65535/49591903463_b33cb74bb2.jpg
9,.\birds\Long_Tailed_Tit(72).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,http://antonioengra.es/wp-content/gallery/2-fauna/Aegithalos-caudatus.jpg
6,.\birds\Goldfinch(69).jpg,Goldfinch,Carduelis carduelis,7,Green,https://www.asturnatura.com/photo/_files/photogallery/dc0b0b8b03e24a24e8d6e6de7dce6b2f.jpg
2,.\birds\Starling(76).jpg,Starling,Sturnus vulgaris,3,Red,https://t3.ftcdn.net/jpg/01/41/62/86/500_F_141628628_olf1rTAZ16yC8V4Pg9JWqy5D7TSRMz00.jpg
9,.\birds\Long_Tailed_Tit(46).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,https://www.asturnatura.com/photo/_files/photogallery/25e858417fee6d04899e4596cd1e6eab.jpg
2,.\birds\Starling(28).jpg,Starling,Sturnus vulgaris,3,Red,http://animal.memozee.com/Arch06/1206865695-m.jpg
10,.\birds\Chaffinch(43).jpg,Chaffinch,Fringilla coelebs,11,Green,http://www.exworld.fr/WordPress/wp-content/images/octobre-2020/Fringilla-coelebs.jpg
5,.\birds\Robin(112).jpg,Robin,Erithacus rubecula,6,Green,https://live.staticflickr.com/2698/4411441008_fcde12cb89_b.jpg
2,.\birds\Starling(56).jpg,Starling,Sturnus vulgaris,3,Red,https://biodiversidade.eu/web/cache/scene/uploads/imaxes/imaxe/c22/_S7QytKoutjK3UsovKMnMzytWsi62MjS0UipKLc6sStVRsDAwUL_/_KuBQA=_/56f18f1613-sturnus-vulgaris-a.jpg
4,.\birds\Blackbird(88).jpg,Blackbird,Turdus merula,5,Green,https://live.staticflickr.com/3763/12419855243_2ed4c1b37b.jpg
16,.\birds\Coal_Tit(117).jpg,Coal_Tit,Periparus ater,17,Green,https://www.birdforum.net/gallery/coal-tit.620700/full
9,.\birds\Long_Tailed_Tit(45).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,https://www.naturephoto-cz.com/photos/birds/aegithalos-caudatus-153157.jpg
15,.\birds\Carrion_Crow(117).jpg,Carrion_Crow,Corvus corone,16,Green,https://live.staticflickr.com/5483/14557045722_78f15f72a7_b.jpg
7,.\birds\Great_Tit(100).jpg,Great_Tit,Parus major,8,Green,https://live.staticflickr.com/7287/8734819169_17cd06752c_b.jpg
9,.\birds\Long_Tailed_Tit(101).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,https://4.bp.blogspot.com/-4j6Cq_f1lJw/WjwJZjmfNmI/AAAAAAAAJzQ/x4ygj0K0SfkYoiJVw4Ve1PdESnHAG-W-gCLcBGAs/s1600/Long-Tailed%2BTit2.jpg
13,.\birds\Feral_Pigeon(89).jpg,Feral_Pigeon,Columba livia domestica,14,Green,https://live.staticflickr.com/65535/50184144767_8223d17cfd_b.jpg
17,.\birds\Greenfinch(76).jpg,Greenfinch,Chloris chloris,18,Red,https://live.staticflickr.com/1884/44454188661_90ec14b9e1.jpg
18,.\birds\Wren(144).jpg,Wren,Troglodytes troglodytes,19,Amber,http://www.naturephoto-cz.com/fullsize/birds/wren-152711.jpg
13,.\birds\Feral_Pigeon(30).jpg,Feral_Pigeon,Columba livia domestica,14,Green,https://img00.deviantart.net/e86c/i/2017/125/6/9/columba_livia_by_calidris555-db87m02.jpg
12,.\birds\Jackdaw(1).jpg,Jackdaw,Coloeus monedula,13,Green,https://kleintiergalerie.de/wp-content/uploads/2019/04/coloeus-monedula-20190406-5-2400x1600.jpg
3,.\birds\Wood_Pigeon(51).jpg,Wood_Pigeon,Columba palumbus,4,Amber,http://www.birdingworld.co.uk/images/Woodpigeon8163.jpg
11,.\birds\Dunnock(119).jpg,Dunnock,Prunella modularis,12,Amber,https://www.birdforum.net/gallery/dunnock.271038/full
5,.\birds\Robin(3).jpg,Robin,Erithacus rubecula,6,Green,https://img2.juzaphoto.com/002/shared_files/uploads_hr/1790908_large29512.jpg
17,.\birds\Greenfinch(23).jpg,Greenfinch,Chloris chloris,18,Red,https://www.bio-scene.org/sites/default/files/styles/xxl/public/Cchloris0807-2645.JPG
12,.\birds\Jackdaw(44).jpg,Jackdaw,Coloeus monedula,13,Green,https://www.biolib.cz/IMG/GAL/111758.jpg
3,.\birds\Wood_Pigeon(112).jpg,Wood_Pigeon,Columba palumbus,4,Amber,http://www.wildlifeinsight.com/wp-content/gallery/gb_birds/woodpigeon_3144.jpg
3,.\birds\Wood_Pigeon(7).jpg,Wood_Pigeon,Columba palumbus,4,Amber,http://www.naturephoto-cz.com/photos/birds/columba-palumbus-67994.jpg
5,.\birds\Robin(48).jpg,Robin,Erithacus rubecula,6,Green,https://live.staticflickr.com/8603/16625162645_e2e494fbca_b.jpg
17,.\birds\Greenfinch(50).jpg,Greenfinch,Chloris chloris,18,Red,https://img2.juzaphoto.com/002/shared_files/uploads_hr/1755613_large30027.jpg
0,.\birds\House_Sparrow(46).jpg,House_Sparrow,Passer domesticus,1,Red,http://www.naturephoto-cz.com/fullsize/birds/house-sparrow-127940.jpg
0,.\birds\House_Sparrow(50).jpg,House_Sparrow,Passer domesticus,1,Red,https://live.staticflickr.com/3427/3377900360_c05a17d83b.jpg
11,.\birds\Dunnock(89).jpg,Dunnock,Prunella modularis,12,Amber,https://2.bp.blogspot.com/-Wab3q6G0WfM/WEMNyf68fbI/AAAAAAAAVvg/hK6tQXqaPoARf5HOYVGZFdmd_ato0A90gCLcB/s1600/1-DSC_3414%2B%25282%2529.jpg
11,.\birds\Dunnock(44).jpg,Dunnock,Prunella modularis,12,Amber,https://www.naturephoto-cz.com/photos/mraz/prunella-modularis-85x_16a323.jpg
14,.\birds\Collared_Dove(126).jpg,Collared_Dove,Streptopelia decaocto,15,Green,https://www.gardenbirdwatching.com/Collared-Dove_1497.jpg
12,.\birds\Jackdaw(89).jpg,Jackdaw,Coloeus monedula,13,Green,https://nas-national-prod.s3.amazonaws.com/web_eurasian-jackdaw_adult4.jpg
14,.\birds\Collared_Dove(138).jpg,Collared_Dove,Streptopelia decaocto,15,Green,Camera trap
7,.\birds\Great_Tit(67).jpg,Great_Tit,Parus major,8,Green,https://i.pinimg.com/originals/9d/3b/d9/9d3bd99f01b6b116e2a7b2d4c9390369.jpg
19,.\birds\Song_Thrush(88).jpg,Song_Thrush,Turdus philomelos,20,Amber,https://cdn.shopify.com/s/files/1/0020/1926/2510/products/842-1_1024x1024@2x.jpg?v=1551504194
11,.\birds\Dunnock(36).jpg,Dunnock,Prunella modularis,12,Amber,https://www.naturephoto-cz.com/photos/mraz/prunella-modularis-10x_16a329.jpg
18,.\birds\Wren(24).jpg,Wren,Troglodytes troglodytes,19,Amber,https://live.staticflickr.com/65535/50139107518_cf6aa44104_b.jpg
8,.\birds\Magpie(5).jpg,Magpie,Pica pica,9,Green,https://parrotletsuk.typepad.com/.a/6a00e54ef87d4088330147e030561f970b-800wi
16,.\birds\Coal_Tit(47).jpg,Coal_Tit,Periparus ater,17,Green,https://www.naturephoto-cz.com/photos/mraz/periparus-ater-80x_12b124.jpg
9,.\birds\Long_Tailed_Tit(96).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,https://live.staticflickr.com/65535/49492926321_3ac3439934.jpg
16,.\birds\Coal_Tit(67).jpg,Coal_Tit,Periparus ater,17,Green,https://reku.ee/wp-content/uploads/2017/11/25112017_MG_5428-1.jpg
1,.\birds\BlueTit(47).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,https://live.staticflickr.com/8637/16272680732_103279d14c.jpg
4,.\birds\Blackbird(7).jpg,Blackbird,Turdus merula,5,Green,http://3.bp.blogspot.com/-PArpR6vDMN4/UMtgXTy7z2I/AAAAAAAAE58/KOJNEPvijjo/s1600/mirlo-turdus-merula-01.jpg
8,.\birds\Magpie(69).jpg,Magpie,Pica pica,9,Green,http://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Magpie_arp.jpg/250px-Magpie_arp.jpg
14,.\birds\Collared_Dove(133).jpg,Collared_Dove,Streptopelia decaocto,15,Green,Camera trap
1,.\birds\BlueTit(32).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,https://www.naturephoto-cz.com/photos/birds/cyanistes-caeruleus-229777.jpg
15,.\birds\Carrion_Crow(5).jpg,Carrion_Crow,Corvus corone,16,Green,http://www.tf79.ch/nature/photos/corvus-corone001.jpg
2,.\birds\Starling(75).jpg,Starling,Sturnus vulgaris,3,Red,https://i.pinimg.com/originals/67/d0/eb/67d0eba824a922b1e0e26edfe9995531.jpg
6,.\birds\Goldfinch(101).jpg,Goldfinch,Carduelis carduelis,7,Green,http://www.naturephoto-cz.com/fullsize/birds/goldfinch-213438.jpg
0,.\birds\House_Sparrow(131).jpg,House_Sparrow,Passer domesticus,1,Red,http://upload.wikimedia.org/wikipedia/commons/9/9e/House_Sparrow_(M)_I_IMG_7881.jpg
19,.\birds\Song_Thrush(67).jpg,Song_Thrush,Turdus philomelos,20,Amber,https://focusingonwildlife.com/news/wp-content/gallery/song-thrush-turdus-philomelos/song-thrush-turdus-philomelos-7.jpg
